1;"2016-05-04 23:18:00";"Anmelden";"Sichter;si;Si;Stab;v0pnn00k77t2m53j16jk0nh124;10.10.13.110"
2;"2016-05-04 23:18:00";"Abmelden";"Sichter;si;Si;Stab;v0pnn00k77t2m53j16jk0nh124;10.10.13.110"
3;"2016-05-04 23:30:00";"Anmelden";"Fernmelder 4;fm4;A/W;Fernmelder;q21hjdcjpp9us551rp1p1ml5m7;10.10.13.116"
4;"2016-05-04 23:30:00";"Anmelden";"Fernmelder 2;fm2;A/W;Fernmelder;36gpi04ardajob0k0bdcla9su5;10.10.13.118"
5;"2016-05-04 23:32:00";"FM-Eingang-Sichter";"INSERT into `lvweestab_nachrichten` SET\
            `01_medium`       = \"Me\",\
            `01_datum`        = \"2016-05-04 23:32:00\",\
            `01_zeichen`      = \"fm2\",\
            `04_richtung`     = \"E\",\
            `04_nummer`       = \"1\",\
            `05_gegenstelle`  = \"FMBSt\",\
            `07_durchspruch`  = \"\",\
            `08_befhinweis`   = \"\",\
            `08_befhinwausw`  = \"@\",\
            `09_vorrangstufe` = \"\",\
            `10_anschrift`    = \"EAL DLRG WE\",\
            `11_gesprnotiz`   = \"f\",\
            `12_anhang`       = \"\",\
            `12_inhalt`       = \"Test\",\
            `12_abfzeit`      = \"2016-05-04 23:32:00\",\
            `13_abseinheit`   = \"FMBSt\",\
            `14_zeichen`      = \"\",\
            `14_funktion`     = \"\",\
            `15_quitdatum`    = \"2016-05-04 23:32:00\",\
            `15_quitzeichen`  =  \"fm2\",\
            `16_empf`         =  \"S2_rt,EL_bl,UEL_bl,S1S4_bl,S3S6_bl,S5_bl,\",\
            `17_vermerke`     =  \"\",\
            `x00_status`      = \"8\",\
            `x01_abschluss`   = \"t\";36gpi04ardajob0k0bdcla9su5;10.10.13.118"
6;"2016-05-04 23:38:00";"Anmelden";"Fernmelder 3;fm3;A/W;Fernmelder;iq56m0sl803jmai2apkm4vnea0;10.10.13.117"
7;"2016-05-04 23:39:00";"Abmelden";"Fernmelder 3;fm3;A/W;Fernmelder;iq56m0sl803jmai2apkm4vnea0;10.10.13.117"
8;"2016-05-04 23:39:00";"Abmelden";"Fernmelder 4;fm4;A/W;Fernmelder;q21hjdcjpp9us551rp1p1ml5m7;10.10.13.116"
9;"2016-05-04 23:40:00";"Abmelden";"Fernmelder 2;fm2;A/W;Fernmelder;36gpi04ardajob0k0bdcla9su5;10.10.13.118"
10;"2016-05-05 08:44:00";"Funktion Ummelden";"Sichter;si;Si;Stab;n69psj6n78nq7b0elt4kv45ir3;10.10.13.109"
11;"2016-05-05 08:46:00";"Abmelden";"Sichter;si;Si;Stab;n69psj6n78nq7b0elt4kv45ir3;10.10.13.109"
12;"2016-05-05 08:49:00";"Funktion Ummelden";"Fernmelder 4;fm4;A/W;Fernmelder;nmti1djvt9cep9euu9gltq7vd7;10.10.13.116"
13;"2016-05-05 08:50:00";"Funktion Ummelden";"Fernmelder 3;fm3;A/W;Fernmelder;qshnc09g9j5o9fbrqgckp9f7i7;10.10.13.117"
14;"2016-05-05 08:50:00";"Funktion Ummelden";"Fernmelder 2;fm2;A/W;Fernmelder;ropr17vk4ekoklk5t3on6n2pi7;10.10.13.118"
15;"2016-05-05 09:04:00";"Abmelden";"Fernmelder 2;fm2;A/W;Fernmelder;ropr17vk4ekoklk5t3on6n2pi7;10.10.13.118"
16;"2016-05-05 09:04:00";"Abmelden";"Fernmelder 3;fm3;A/W;Fernmelder;qshnc09g9j5o9fbrqgckp9f7i7;10.10.13.117"
17;"2016-05-05 09:04:00";"Abmelden";"Fernmelder 4;fm4;A/W;Fernmelder;nmti1djvt9cep9euu9gltq7vd7;10.10.13.116"
18;"2016-05-05 09:05:00";"Funktion Ummelden";"Sichter;si;Si;Stab;f7bq9togssb1pj2q8s74d24fk4;10.10.13.109"
19;"2016-05-05 09:05:00";"Funktion Ummelden";"Fernmelder 3;fm3;A/W;Fernmelder;0fgcd8sfvovaq4qpv59k5i9rs6;10.10.13.117"
20;"2016-05-05 09:05:00";"Funktion Ummelden";"Fernmelder 2;fm2;A/W;Fernmelder;913rjseb84svf052i75t3f1ve1;10.10.13.118"
21;"2016-05-05 09:05:00";"Sessiondaten neu setzen";"Fernmelder 2;fm2;A/W;Fernmelder;2v4cmph81jbn5unsl3ufk3ke00;10.10.13.116"
22;"2016-05-05 09:14:00";"FM-Eingang";"INSERT into `lvweestab_nachrichten` SET\
            `01_medium`       = \"Fe\",\
            `01_datum`        = \"2016-05-05 09:14:00\",\
            `01_zeichen`      = \"fm2\",\
            `04_richtung`     = \"E\",\
