1;"2022-05-26 09:54:34";7;"2022-05-26 09:54:00"
2;"2022-05-26 09:54:35";6;"2022-05-26 09:54:00"
3;"2022-05-26 09:54:37";5;"2022-05-26 09:55:00"
4;"2022-05-26 10:44:52";21;"2022-05-26 10:45:00"
5;"2022-05-26 10:44:56";22;"2022-05-26 10:45:00"
6;"2022-05-26 10:45:00";24;"2022-05-26 10:45:00"
7;"2022-05-26 10:45:02";23;"2022-05-26 10:45:00"
8;"2022-05-26 10:45:29";25;"2022-05-26 10:45:00"
9;"2022-05-26 10:45:30";26;"2022-05-26 10:45:00"
10;"2022-05-26 11:15:32";27;"2022-05-26 11:15:00"
11;"2022-05-26 11:15:34";28;"2022-05-26 11:15:00"
12;"2022-05-26 11:15:35";30;"2022-05-26 11:15:00"
13;"2022-05-26 11:15:38";32;"2022-05-26 11:16:00"
14;"2022-05-26 11:15:39";33;"2022-05-26 11:16:00"
15;"2022-05-26 11:15:39";34;"2022-05-26 11:16:00"
16;"2022-05-26 11:38:00";36;"2022-05-26 11:38:00"
17;"2022-05-26 11:38:01";37;"2022-05-26 11:38:00"
18;"2022-05-26 11:40:50";39;"2022-05-26 11:41:00"
19;"2022-05-26 11:40:52";40;"2022-05-26 11:41:00"
20;"2022-05-26 11:55:28";38;"2022-05-26 11:55:00"
21;"2022-05-26 11:55:33";41;"2022-05-26 11:55:00"
22;"2022-05-26 11:55:38";42;"2022-05-26 11:56:00"
23;"2022-05-26 11:55:42";43;"2022-05-26 11:56:00"
24;"2022-05-26 11:55:48";44;"2022-05-26 11:56:00"
25;"2022-05-26 12:00:22";45;"2022-05-26 12:00:00"
26;"2022-05-26 12:00:37";46;"2022-05-26 12:01:00"
27;"2022-05-26 12:12:26";47;"2022-05-26 12:12:00"
28;"2022-05-26 12:14:40";48;"2022-05-26 12:15:00"
29;"2022-05-26 12:14:48";49;"2022-05-26 12:15:00"
30;"2022-05-26 12:34:27";50;"2022-05-26 12:34:00"
31;"2022-05-26 12:34:27";51;"2022-05-26 12:34:00"
32;"2022-05-26 12:34:36";52;"2022-05-26 12:35:00"
33;"2022-05-26 12:41:06";54;"2022-05-26 12:41:00"
34;"2022-05-26 12:41:13";53;"2022-05-26 12:41:00"
35;"2022-05-26 13:02:59";55;"2022-05-26 13:03:00"
